Date,EM,ES,MMT,MMS,PDT,PDS,PUT,PUS,IM,All
Sun_Nov_28_131811_EST_2010,2,0,0,0,0,0,0,0,1,3
Wed_Oct_26_134736_EDT_2016,2,0,0,0,0,0,0,0,0,2
Sun_Nov_29_072241_EST_2015,8,0,0,0,0,0,0,0,0,8
Sun_Nov_29_072241_EST_2015,4,0,0,0,0,0,0,0,0,4
Sun_May_01_013901_EDT_2016,0,0,1,0,0,0,0,0,2,3
Wed_Oct_26_032018_EDT_2011,0,0,0,0,0,0,4,0,2,6
Wed_Oct_26_032018_EDT_2011,0,0,0,0,0,0,0,2,0,2
Sun_May_11_134124_EDT_2014,0,0,0,5,0,0,0,0,0,5
Sun_May_11_134124_EDT_2014,0,0,5,0,0,0,0,0,0,5
Tue_Dec_01_015356_EST_2015,2,0,0,0,0,0,0,0,0,2
Sun_May_11_080738_EDT_2014,0,0,0,11,0,0,0,0,0,11
Sun_May_11_080738_EDT_2014,0,0,11,0,0,0,0,0,0,11
Mon_Sep_14_023602_EDT_2015,0,0,0,0,0,0,0,0,11,11
Mon_May_02_060831_EDT_2016,0,0,0,6,0,0,0,0,0,6
Mon_May_02_060831_EDT_2016,0,0,6,0,0,0,0,0,0,6
Thu_Nov_27_062306_EST_2014,0,0,0,7,0,0,0,0,0,7
Thu_Nov_27_062306_EST_2014,0,0,7,0,0,0,0,0,0,7
Sat_Apr_27_135943_EDT_2013,2,0,0,0,0,0,0,0,0,2
Tue_Mar_22_172739_EDT_2011,4,0,1,0,0,0,0,0,0,5
Thu_Oct_09_072314_EDT_2014,0,0,0,2,0,0,0,0,0,2
Thu_Oct_09_072314_EDT_2014,0,0,2,0,0,0,0,0,0,2
Fri_Jun_10_095208_EDT_2016,2,0,0,0,0,0,0,0,0,2
Fri_Jun_10_095208_EDT_2016,0,0,2,0,0,0,1,0,0,3
Fri_Jun_10_095208_EDT_2016,0,0,3,0,0,0,1,0,0,4
Fri_Jun_10_095208_EDT_2016,0,0,0,1,0,0,0,1,0,2
Fri_May_03_071825_EDT_2013,2,0,0,0,0,0,1,0,0,3
Thu_Nov_26_085607_EST_2015,2,0,0,0,0,0,0,0,0,2
Sun_Jan_04_102142_EST_2015,0,0,0,0,0,0,2,0,0,2
Fri_Oct_04_033324_EDT_2013,0,0,0,0,0,0,2,0,0,2
Thu_Sep_03_073212_EDT_2015,0,0,0,0,0,0,3,0,0,3
Mon_Nov_10_052143_EST_2014,0,0,0,2,0,0,0,0,0,2
Mon_Nov_10_052143_EST_2014,0,0,4,0,0,0,0,0,0,4
Mon_Nov_10_052143_EST_2014,0,0,0,2,0,0,0,0,0,2
Tue_May_17_185635_EDT_2016,0,0,8,0,0,0,13,0,0,21
Wed_Sep_21_055612_EDT_2011,3,0,0,0,0,0,0,0,0,3
Fri_Nov_16_130127_EST_2012,0,0,0,3,0,0,0,0,0,3
Fri_Nov_16_130127_EST_2012,0,0,3,0,0,0,0,0,0,3
Thu_May_26_194716_EDT_2016,0,0,0,0,0,0,0,0,5,5
Wed_Nov_09_190401_EST_2011,0,0,0,0,0,0,0,3,0,3
Wed_Nov_09_190401_EST_2011,0,0,0,0,0,0,3,0,0,3
Tue_Sep_08_202049_EDT_2015,0,0,0,0,0,0,0,0,2,2
Tue_Dec_14_193934_EST_2010,2,0,0,0,0,0,0,0,0,2
Fri_May_10_005250_EDT_2013,2,0,0,0,0,0,0,0,0,2
Tue_May_10_003904_EDT_2016,3,0,0,0,0,0,0,0,0,3
Mon_Mar_28_162952_EDT_2011,0,0,0,0,0,0,0,0,5,5
Fri_Jan_23_110830_EST_2015,2,0,0,0,0,0,0,0,0,2
Sat_Nov_30_085406_EST_2013,0,1,0,0,0,0,0,1,0,2
Sat_Nov_30_085406_EST_2013,0,1,0,0,0,0,0,2,1,4
Sat_Nov_30_085406_EST_2013,0,0,0,0,0,0,3,0,0,3
Mon_May_15_050327_EDT_2017,0,1,0,0,0,0,0,9,0,10
Mon_May_15_050327_EDT_2017,0,1,0,0,0,0,0,9,0,10
Mon_May_15_050327_EDT_2017,0,0,0,0,0,0,18,0,0,18
Thu_Jun_09_030635_EDT_2016,0,0,0,0,0,0,0,0,3,3
Thu_Jun_09_030635_EDT_2016,3,0,0,0,0,0,0,0,0,3
Thu_Jun_09_030635_EDT_2016,0,0,0,2,0,0,0,0,0,2
Thu_Jun_09_030635_EDT_2016,0,0,2,0,0,0,0,0,0,2
Thu_Jul_20_012633_EDT_2017,0,0,0,0,0,0,2,0,0,2
Tue_Aug_09_133932_EDT_2011,4,0,0,0,0,0,0,0,0,4
Thu_Oct_15_192347_EDT_2015,2,0,0,0,0,0,0,0,0,2
Mon_Jun_02_090007_EDT_2014,2,0,0,0,0,0,0,0,0,2
Sat_Sep_03_081507_EDT_2011,0,0,0,0,0,2,0,0,0,2
Wed_Apr_06_153700_EDT_2011,0,0,0,0,0,0,0,2,0,2
Wed_Apr_06_153700_EDT_2011,0,0,0,0,0,0,2,0,0,2
Fri_Apr_24_082422_EDT_2015,5,0,0,0,0,0,0,0,0,5
Sun_Oct_25_065424_EDT_2015,2,0,0,0,0,0,0,0,0,2
Wed_Feb_03_162230_EST_2016,3,0,0,0,0,0,0,0,0,3
Wed_Feb_03_162230_EST_2016,0,0,0,4,0,0,0,0,0,4
Wed_Feb_03_162230_EST_2016,0,0,2,0,0,0,0,0,0,2
Wed_Feb_03_162230_EST_2016,0,0,2,0,0,0,0,0,0,2
Mon_Feb_03_062840_EST_2014,2,0,0,0,0,0,0,0,0,2
Wed_Jun_28_045055_EDT_2017,0,0,1,0,0,0,1,0,0,2
Fri_Dec_02_024739_EST_2011,0,0,0,0,0,0,0,0,2,2
Fri_Jun_10_112353_EDT_2016,0,0,0,0,0,0,2,0,0,2
Thu_Sep_10_025836_EDT_2015,0,0,0,5,0,0,0,0,0,5
Thu_Sep_10_025836_EDT_2015,0,0,5,0,0,0,0,0,0,5
Sun_Jul_01_133120_EDT_2012,2,0,0,0,0,0,0,0,0,2
Fri_Jul_31_020609_EDT_2015,0,0,0,3,0,0,0,0,0,3
Fri_Jul_31_020609_EDT_2015,0,0,4,0,0,0,0,0,0,4
Sat_Apr_23_074721_EDT_2016,3,0,0,0,0,0,0,0,0,3
Thu_Oct_11_140636_EDT_2012,0,0,0,2,0,0,0,0,0,2
Thu_Oct_11_140636_EDT_2012,0,0,2,0,0,0,0,0,0,2
Mon_Nov_10_145622_EST_2014,0,0,0,2,0,0,0,0,1,3
Mon_Nov_10_145622_EST_2014,0,0,2,0,0,0,0,0,0,2
Tue_May_29_144957_EDT_2012,0,0,2,0,0,0,0,0,0,2
Mon_Oct_12_191632_EDT_2015,0,0,0,0,0,0,0,3,0,3
Mon_Oct_12_191632_EDT_2015,0,0,0,0,0,0,6,0,0,6
Mon_Oct_12_191632_EDT_2015,0,0,0,0,0,0,0,3,0,3
Thu_Aug_09_191627_EDT_2012,0,0,0,1,0,0,0,2,0,3
Thu_Aug_09_191627_EDT_2012,0,0,0,0,0,0,2,0,0,2
Wed_Sep_16_010315_EDT_2015,0,0,0,2,0,0,0,0,0,2
Wed_Aug_29_105905_EDT_2012,12,0,0,0,0,0,0,0,0,12
Mon_Nov_06_023830_EST_2017,0,1,0,0,0,0,0,2,0,3
Mon_Nov_06_023830_EST_2017,0,0,0,0,0,0,2,0,0,2
Sat_Mar_07_073903_EST_2015,2,0,0,0,0,0,0,0,0,2
Sun_Mar_24_075423_EDT_2013,2,0,0,0,0,0,0,0,0,2
Fri_May_10_034845_EDT_2013,0,0,0,0,0,0,0,0,2,2
Mon_Aug_03_133923_EDT_2015,2,0,0,0,0,0,0,0,0,2
Wed_Feb_18_090745_EST_2015,2,0,0,0,0,0,0,0,0,2
Sun_May_01_071639_EDT_2016,0,0,0,0,0,0,0,0,2,2
Sat_Jul_14_034456_EDT_2012,4,0,0,0,0,0,0,0,0,4
Sun_May_11_080824_EDT_2014,0,0,0,0,0,0,0,0,2,2
Thu_Dec_09_092209_EST_2010,1,0,5,0,0,0,0,0,0,6
Thu_Dec_09_092209_EST_2010,2,0,0,0,0,0,0,0,0,2
Thu_Dec_09_092209_EST_2010,0,0,0,0,0,0,0,2,0,2
Thu_Dec_09_092209_EST_2010,0,0,0,0,0,0,4,0,0,4
Thu_Dec_09_092209_EST_2010,0,0,0,0,0,0,0,2,0,2
Thu_Dec_09_092209_EST_2010,0,0,0,5,0,0,0,0,0,5
Sat_Aug_25_173442_EDT_2012,0,0,0,0,0,0,0,2,0,2
Sat_Aug_25_173442_EDT_2012,0,0,0,0,0,0,4,0,0,4
Sat_Aug_25_173442_EDT_2012,0,0,0,0,0,0,0,2,0,2
Tue_Oct_11_144120_EDT_2011,0,0,0,13,0,0,0,0,0,13
Tue_Oct_11_144120_EDT_2011,0,0,13,0,0,0,0,0,0,13
Sun_Jul_10_025130_EDT_2011,3,0,0,0,0,0,0,0,0,3
Thu_Sep_10_041750_EDT_2015,0,0,0,2,0,0,0,0,0,2
Thu_Sep_10_041750_EDT_2015,0,0,2,0,0,0,0,0,0,2
Mon_Oct_24_133215_EDT_2011,2,0,0,0,0,0,0,0,0,2
Thu_May_19_155434_EDT_2016,0,0,0,4,0,0,0,0,0,4
Thu_May_19_155434_EDT_2016,0,0,4,0,0,0,0,0,0,4
Fri_Jul_24_134806_EDT_2015,0,0,0,2,0,0,0,0,0,2
Fri_Jul_24_134806_EDT_2015,0,0,3,0,0,0,0,0,0,3
Mon_Sep_14_050346_EDT_2015,2,0,0,0,0,0,0,0,0,2
Sat_Jul_02_173435_EDT_2005,2,0,0,0,0,0,0,0,0,2
Sat_Mar_24_100135_EDT_2012,1,0,0,0,0,0,0,0,1,2
Sat_Mar_24_100135_EDT_2012,0,0,0,0,0,0,0,2,1,3
Sat_Mar_24_100135_EDT_2012,0,0,0,2,0,0,0,0,0,2
Sat_Mar_24_100135_EDT_2012,0,0,2,0,0,0,0,0,0,2
Sat_Mar_24_100135_EDT_2012,0,0,0,0,0,0,2,0,0,2
Fri_Sep_14_060147_EDT_2012,3,0,0,0,0,0,0,0,0,3
Thu_Sep_10_030432_EDT_2015,0,0,0,2,0,0,0,0,0,2
Thu_Sep_10_030432_EDT_2015,0,0,2,0,0,0,0,0,0,2
Mon_Oct_08_144436_EDT_2012,1,0,0,0,0,0,0,0,1,2
Sat_Jan_03_171054_EST_2015,0,1,0,0,0,0,0,1,0,2
Sat_Jan_03_171054_EST_2015,0,1,0,0,0,0,0,1,0,2
Sat_Jan_03_171054_EST_2015,0,0,0,0,0,0,2,0,0,2
Tue_Mar_15_192512_EDT_2016,0,0,0,8,0,0,0,0,0,8
Tue_Mar_15_192512_EDT_2016,0,0,8,0,0,0,0,0,0,8
Mon_Sep_14_142627_EDT_2015,0,0,1,18,0,0,0,0,0,19
Mon_Sep_14_142627_EDT_2015,0,0,18,1,0,0,0,0,0,19
Wed_Jul_13_014613_EDT_2011,2,0,0,0,0,0,0,0,0,2
Sun_Sep_04_203821_EDT_2011,6,0,0,0,0,0,0,0,0,6
Sun_Sep_04_203821_EDT_2011,0,0,0,0,0,0,0,0,2,2
Tue_Jul_12_170244_EDT_2011,1,0,0,0,0,0,0,0,1,2
Mon_Nov_10_153713_EST_2014,0,0,0,6,0,0,0,0,0,6
Mon_Nov_10_153713_EST_2014,0,0,6,0,0,0,0,0,0,6
Mon_Dec_23_085616_EST_2013,0,0,2,0,0,0,0,0,0,2
Tue_Sep_13_132413_EDT_2011,2,0,0,0,0,0,0,0,0,2
Tue_Sep_03_020301_EDT_2013,0,0,0,0,0,0,0,0,2,2
Thu_Apr_03_063425_EDT_2014,0,0,0,2,0,0,0,0,1,3
Thu_Apr_03_063425_EDT_2014,0,0,5,0,0,0,0,0,0,5
Thu_Apr_03_063425_EDT_2014,0,0,0,3,0,0,0,0,0,3
Thu_Feb_19_105717_EST_2015,0,0,0,0,0,0,0,4,0,4
Thu_Feb_19_105717_EST_2015,0,0,0,0,0,0,4,0,0,4
Wed_Sep_21_082021_EDT_2011,8,0,0,0,0,0,0,0,0,8
Tue_Sep_08_180241_EDT_2015,0,0,0,2,0,0,0,0,0,2
Tue_Sep_08_180241_EDT_2015,0,0,2,0,0,0,0,0,0,2
Wed_Sep_09_123227_EDT_2015,0,1,0,0,0,0,0,19,0,20
Wed_Sep_09_123227_EDT_2015,0,0,0,0,0,0,19,0,0,19
Wed_Jan_18_093514_EST_2017,2,0,0,0,0,0,0,0,0,2
Fri_Feb_28_132916_EST_2014,0,1,0,0,0,0,0,4,0,5
Fri_Feb_28_132916_EST_2014,0,1,0,0,0,0,0,4,0,5
Fri_Feb_28_132916_EST_2014,0,1,0,0,0,0,0,4,0,5
Fri_Feb_28_132916_EST_2014,0,0,0,0,0,0,12,0,0,12
Fri_Oct_24_120215_EDT_2014,2,0,0,0,0,0,0,0,0,2
Thu_Sep_10_100256_EDT_2015,2,0,0,0,0,0,0,0,0,2
Thu_Sep_10_044938_EDT_2015,0,0,0,0,0,0,0,0,3,3
Tue_Mar_15_184622_EDT_2016,0,0,0,0,0,0,0,3,0,3
Tue_Mar_15_184622_EDT_2016,0,0,0,0,0,0,3,0,0,3
Tue_Sep_03_024958_EDT_2013,4,0,0,0,0,0,0,1,0,5
Fri_Nov_28_111054_EST_2014,0,0,0,2,0,0,0,0,0,2
Fri_Nov_28_111054_EST_2014,0,0,2,0,0,0,0,0,0,2
Wed_Dec_10_020815_EST_2014,2,0,0,0,0,0,0,0,0,2
Mon_Jul_31_104048_EDT_2017,2,0,0,0,0,0,0,0,0,2
Fri_May_16_074709_EDT_2014,2,0,0,0,0,0,0,0,0,2
Sat_Dec_18_074222_EST_2010,0,0,0,0,0,0,0,3,0,3
Sat_Dec_18_074222_EST_2010,0,0,1,0,0,0,3,0,0,4
Wed_Feb_15_185131_EST_2012,2,0,0,0,0,0,0,0,0,2
Tue_Jun_07_173230_EDT_2016,0,0,0,0,0,0,0,0,2,2
Tue_Jun_07_173230_EDT_2016,0,0,0,0,0,0,0,0,2,2
Thu_Jan_22_113235_EST_2015,4,0,0,0,0,0,0,0,0,4
Fri_Mar_01_061700_EST_2013,2,0,0,0,0,0,0,0,0,2
Thu_Apr_27_082640_EDT_2017,0,0,0,0,0,0,0,2,0,2
Thu_Apr_27_082640_EDT_2017,0,0,0,0,0,0,4,0,0,4
Thu_Apr_27_082640_EDT_2017,0,0,0,0,0,0,0,2,0,2
Mon_Jan_25_100607_EST_2016,0,1,0,0,0,0,0,3,0,4
Mon_Jan_25_100607_EST_2016,0,0,0,0,0,0,3,0,0,3
Thu_Sep_03_055454_EDT_2015,0,0,2,0,0,0,0,0,0,2
Fri_Jun_03_073514_EDT_2016,0,0,0,0,0,0,0,2,0,2
Fri_Jun_03_073514_EDT_2016,0,0,0,0,0,0,2,0,0,2
Fri_Feb_22_081128_EST_2013,1,0,1,0,0,0,0,0,0,2
Fri_Dec_20_133715_EST_2013,0,1,0,0,0,0,0,1,0,2
Fri_Dec_20_133715_EST_2013,0,1,0,0,0,0,0,1,0,2
Fri_Dec_20_133715_EST_2013,0,0,0,0,0,0,2,0,0,2
Tue_Dec_14_111535_EST_2010,2,0,0,0,0,0,0,0,0,2
Wed_Dec_09_135657_EST_2015,5,0,0,0,0,0,0,0,0,5
Wed_Sep_24_142045_EDT_2014,0,0,0,0,0,0,0,2,0,2
Wed_Sep_24_142045_EDT_2014,0,0,0,0,0,0,4,0,0,4
Wed_Sep_24_142045_EDT_2014,0,0,0,0,0,0,0,2,0,2
Mon_Dec_03_062238_EST_2012,2,0,0,0,0,0,0,0,0,2
Sat_Apr_02_161733_EDT_2011,0,0,0,0,0,0,0,0,2,2
Fri_Oct_04_122453_EDT_2013,2,0,0,0,0,0,0,0,0,2
Tue_Feb_02_162922_EST_2016,0,1,0,0,0,0,0,6,0,7
Tue_Feb_02_162922_EST_2016,0,1,0,0,0,0,0,2,0,3
Tue_Feb_02_162922_EST_2016,0,1,0,0,0,0,0,6,0,7
Tue_Feb_02_162922_EST_2016,0,0,0,0,0,0,6,0,0,6
Tue_Feb_02_162922_EST_2016,0,0,0,0,0,0,8,0,0,8
Thu_Nov_21_071943_EST_2013,2,0,0,0,0,0,0,0,0,2
Fri_Dec_04_091541_EST_2015,0,1,0,0,0,0,0,11,0,12
Fri_Dec_04_091541_EST_2015,0,0,0,0,0,0,11,0,0,11
Sat_Oct_31_130834_EDT_2015,2,0,0,0,0,0,0,0,0,2
Fri_Apr_07_133711_EDT_2017,0,0,0,0,0,0,2,0,0,2
Sat_Mar_05_083716_EST_2016,0,1,0,0,0,0,0,7,0,8
Sat_Mar_05_083716_EST_2016,0,0,0,0,0,0,7,0,0,7
Sun_Jun_30_062409_EDT_2013,5,0,0,0,0,0,0,0,0,5
Sun_Jul_07_110209_EDT_2013,2,0,0,0,0,0,0,0,0,2
Tue_Aug_07_153641_EDT_2012,1,0,0,0,0,0,0,0,1,2
Tue_Aug_07_153641_EDT_2012,0,0,0,2,0,0,0,0,0,2
Tue_Aug_07_153641_EDT_2012,0,0,2,0,0,0,0,0,0,2
Thu_May_21_154346_EDT_2015,0,0,0,0,0,0,5,0,0,5
Sun_Nov_29_125846_EST_2015,2,0,0,0,0,0,0,0,0,2
Wed_Dec_26_174838_EST_2012,2,0,0,0,0,0,0,0,0,2
Wed_Oct_16_171022_EDT_2013,3,0,0,0,0,0,0,0,0,3
Wed_Oct_21_124527_EDT_2015,0,0,0,2,0,0,0,0,0,2
Wed_Oct_21_124527_EDT_2015,0,0,2,0,0,0,0,0,0,2
Thu_Mar_27_124743_EDT_2014,2,0,0,0,0,0,0,0,0,2
Mon_Apr_21_162612_EDT_2014,0,0,0,0,0,0,0,2,0,2
Mon_Apr_21_162612_EDT_2014,0,0,0,0,0,0,4,0,0,4
Mon_Apr_21_162612_EDT_2014,0,0,0,0,0,0,0,2,0,2
Thu_Aug_20_063159_EDT_2015,3,0,0,0,0,0,0,0,0,3
Fri_Mar_10_095933_EST_2017,3,0,0,0,0,0,0,0,0,3
Mon_Dec_09_112537_EST_2013,2,0,0,0,0,0,0,0,0,2
Sat_Jan_04_124548_EST_2014,2,0,0,0,0,0,0,0,0,2
Wed_Nov_22_182844_EST_2017,2,0,0,0,0,0,0,0,0,2
Fri_Jul_13_091827_EDT_2012,2,0,0,0,0,0,0,0,0,2
Sun_Apr_26_134303_EDT_2015,0,0,0,0,0,0,0,0,2,2
Sun_Oct_23_104750_EDT_2016,2,0,0,0,0,0,0,0,0,2
Thu_Sep_24_051806_EDT_2015,2,0,0,0,0,0,0,0,0,2
Mon_Oct_24_125718_EDT_2016,0,0,2,0,0,0,0,0,0,2
Thu_Oct_13_160746_EDT_2016,0,0,0,0,0,0,0,0,6,6
Tue_Feb_26_124013_EST_2013,0,0,0,0,0,0,0,3,0,3
Tue_Feb_26_124013_EST_2013,0,0,0,0,0,0,3,0,0,3
Tue_Feb_11_061144_EST_2014,2,0,0,0,0,0,0,0,0,2
Tue_Jan_29_114544_EST_2013,0,0,0,0,0,0,0,4,1,5
Tue_Jan_29_114544_EST_2013,0,0,0,0,0,0,0,5,0,5
Tue_Jan_29_114544_EST_2013,0,0,0,0,0,0,9,0,0,9
Sat_Dec_12_170354_EST_2015,3,0,0,0,0,0,0,0,0,3
Sun_Jul_27_110321_EDT_2014,2,0,0,0,0,0,0,0,0,2
Wed_Jul_15_090551_EDT_2015,0,0,0,0,0,0,0,12,0,12
Wed_Jul_15_090551_EDT_2015,0,0,1,0,0,0,12,0,0,13
Wed_Jul_24_161842_EDT_2013,2,0,0,0,0,0,0,0,0,2
Fri_Feb_27_123300_EST_2015,1,1,0,0,0,0,0,6,0,8
Fri_Feb_27_123300_EST_2015,0,0,0,0,0,0,6,0,0,6
Sat_Jun_01_112811_EDT_2013,7,0,0,0,0,0,0,0,0,7
Mon_Jun_23_132433_EDT_2014,2,0,0,0,0,0,0,0,0,2
Tue_Aug_18_094900_EDT_2015,3,0,0,0,0,0,0,0,0,3
Thu_May_25_174200_EDT_2017,0,0,0,0,0,0,3,0,0,3
Tue_Jan_13_193437_EST_2015,2,0,0,0,0,0,0,0,0,2
Thu_Jun_27_160255_EDT_2013,2,0,0,0,0,0,0,0,0,2
Sun_Jan_12_124651_EST_2014,2,0,0,0,0,0,0,0,0,2
Thu_Jul_17_032421_EDT_2014,2,0,0,0,0,0,0,0,0,2
Fri_Jun_24_082652_EDT_2016,3,0,0,0,0,0,0,0,0,3
Sat_Nov_21_112742_EST_2015,5,0,0,0,0,0,0,0,0,5
Fri_Dec_20_065410_EST_2013,2,0,0,0,0,0,0,0,0,2
Wed_Aug_28_135203_EDT_2013,2,0,0,0,0,0,0,0,0,2
Wed_Aug_28_135203_EDT_2013,2,0,0,0,0,0,0,0,0,2
Thu_Sep_17_192507_EDT_2015,0,0,0,2,0,0,0,0,0,2
Thu_Sep_17_192507_EDT_2015,0,0,2,0,0,0,0,0,0,2
Mon_Jun_16_145544_EDT_2014,7,0,0,0,0,0,0,0,0,7
Thu_Nov_15_134341_EST_2012,2,0,0,0,0,0,0,0,0,2
Mon_Apr_28_063851_EDT_2014,2,0,0,0,0,0,0,0,0,2
Mon_Apr_28_063851_EDT_2014,2,0,0,0,0,0,0,0,0,2
Thu_Apr_27_091826_EDT_2017,5,0,0,0,0,0,0,0,0,5
Thu_Apr_27_091826_EDT_2017,3,0,0,0,0,0,0,0,0,3
Tue_Jan_15_092208_EST_2013,2,0,0,0,0,0,0,0,0,2
Wed_Jul_06_095604_EDT_2016,3,0,0,0,0,0,0,0,0,3
Fri_Feb_13_145641_EST_2015,2,0,0,0,0,0,0,0,0,2
Thu_Jun_27_181409_EDT_2013,1,0,0,0,0,0,0,0,1,2
Fri_Mar_29_180844_EDT_2013,0,1,0,0,0,0,0,4,0,5
Fri_Mar_29_180844_EDT_2013,0,1,0,0,0,0,0,4,0,5
Fri_Mar_29_180844_EDT_2013,0,0,0,0,0,0,8,0,0,8
Tue_Jun_24_052200_EDT_2014,0,0,0,0,0,0,0,0,2,2
Sat_May_21_132913_EDT_2016,0,0,0,0,0,0,0,0,2,2
Mon_May_27_122513_EDT_2013,2,0,0,0,0,0,0,0,0,2
Tue_Feb_28_174903_EST_2017,2,0,0,0,0,0,0,0,0,2
Thu_Jan_15_172535_EST_2015,1,0,0,0,0,0,0,0,4,5
Tue_Mar_31_154155_EDT_2015,2,0,0,0,0,0,0,0,0,2
Fri_Jan_27_083159_EST_2017,6,0,0,0,0,0,0,0,0,6
Sun_May_31_124556_EDT_2015,2,0,0,0,0,0,0,0,0,2
Thu_May_14_091740_EDT_2015,2,0,0,0,0,0,0,0,0,2
Wed_Jul_03_124835_EDT_2013,7,0,0,0,0,0,0,0,0,7
Wed_Jul_03_123123_EDT_2013,3,0,0,0,0,0,0,0,0,3
Wed_Dec_28_123301_EST_2016,5,0,0,0,0,0,0,0,0,5
Fri_Jul_31_091053_EDT_2015,0,0,0,3,0,0,0,0,0,3
Fri_Jul_31_091053_EDT_2015,0,0,3,0,0,0,0,0,0,3
Sat_Sep_06_102423_EDT_2014,2,0,0,0,0,0,0,0,0,2
Tue_Jan_05_103723_EST_2016,2,0,0,0,0,0,0,0,0,2
Fri_Aug_16_181625_EDT_2013,2,0,0,2,0,0,0,0,0,4
Fri_Aug_16_181625_EDT_2013,2,0,2,0,0,0,0,0,0,4
Mon_Sep_14_175659_EDT_2015,0,0,0,2,0,0,0,0,0,2
Mon_Sep_14_175659_EDT_2015,0,0,3,0,0,0,0,0,0,3
Tue_Apr_28_095020_EDT_2015,1,0,1,0,0,0,0,0,0,2
Sat_Oct_07_100309_EDT_2017,0,1,0,0,0,0,0,15,0,16
Sat_Oct_07_100309_EDT_2017,0,0,0,0,0,0,15,0,0,15
Thu_Jun_11_163634_EDT_2015,0,0,0,0,0,0,0,0,2,2
Thu_Feb_12_084701_EST_2015,0,0,0,0,0,0,0,0,13,13
Wed_Aug_21_130107_EDT_2013,5,0,0,0,0,0,0,0,0,5
Thu_Mar_12_164418_EDT_2015,4,0,0,0,0,0,0,0,0,4
Fri_Apr_05_174104_EDT_2013,3,0,0,0,0,0,0,0,0,3
Fri_Nov_08_192334_EST_2013,4,0,0,0,0,0,0,0,0,4
Sun_Jul_07_134458_EDT_2013,2,0,0,0,0,0,0,0,0,2
Wed_Aug_21_135609_EDT_2013,2,0,0,0,0,0,0,0,0,2
Sat_Mar_11_170341_EST_2017,4,0,0,0,0,0,0,0,0,4
Thu_Sep_08_090731_EDT_2016,6,0,0,0,0,0,0,0,0,6
Tue_Jul_14_122137_EDT_2015,4,0,0,0,0,0,0,0,0,4
Mon_Jan_28_072853_EST_2013,0,1,0,0,0,0,0,2,0,3
Mon_Jan_28_072853_EST_2013,0,0,0,0,0,0,2,0,0,2
Sat_Jan_30_123533_EST_2016,0,0,0,3,0,0,0,0,0,3
Sat_Jan_30_123533_EST_2016,0,0,3,0,0,0,0,0,0,3
Mon_Feb_16_064331_EST_2015,0,0,0,2,0,0,0,0,0,2
Mon_Feb_16_064331_EST_2015,0,0,2,0,0,0,0,0,0,2
Tue_Jan_08_134353_EST_2013,2,0,0,0,0,0,0,0,0,2
Tue_Dec_22_123200_EST_2015,1,0,0,0,0,0,0,0,1,2
Mon_May_14_110833_EDT_2012,4,0,0,0,0,0,0,0,0,4
Mon_May_14_110833_EDT_2012,2,0,0,0,0,0,0,0,0,2
Mon_May_14_110833_EDT_2012,2,0,0,0,0,0,0,0,0,2
Sun_Jan_17_154026_EST_2016,0,0,4,0,0,0,0,0,0,4
Mon_May_04_130442_EDT_2015,0,0,0,0,0,0,0,0,9,9
Thu_May_22_101442_EDT_2014,2,0,0,0,0,0,0,0,0,2
Wed_Feb_04_055957_EST_2015,2,0,0,0,0,0,0,0,0,2
Tue_Dec_27_193625_EST_2016,4,0,0,0,0,0,0,0,0,4
Mon_Nov_20_164957_EST_2017,2,0,0,0,0,0,0,0,0,2
Wed_Jul_11_045610_EDT_2012,3,0,0,0,0,0,0,0,0,3
Tue_Aug_28_111416_EDT_2012,1,0,0,0,0,0,0,0,1,2
Fri_Feb_05_141733_EST_2016,0,0,0,2,0,0,0,0,0,2
Fri_Feb_05_141733_EST_2016,0,0,3,0,0,0,0,0,0,3
Fri_May_08_090633_EDT_2015,2,0,0,0,0,0,0,0,0,2
Fri_Sep_20_110147_EDT_2013,2,0,0,0,0,0,0,0,0,2
Tue_Feb_05_190553_EST_2013,0,0,0,0,0,0,0,0,4,4
Wed_Apr_03_132242_EDT_2013,2,0,0,0,0,0,0,0,0,2
Thu_Nov_29_174342_EST_2012,0,1,0,0,0,0,0,7,0,8
Thu_Nov_29_174342_EST_2012,2,0,0,0,0,0,0,0,0,2
Thu_Nov_29_174342_EST_2012,2,0,0,0,0,0,0,0,0,2
Thu_Nov_29_174342_EST_2012,2,0,0,0,0,0,0,0,0,2
Thu_Nov_29_174342_EST_2012,0,0,0,0,0,0,7,0,0,7
Mon_Sep_21_121240_EDT_2015,0,0,0,3,0,0,0,0,0,3
Mon_Sep_21_121240_EDT_2015,0,0,3,0,0,0,0,0,0,3
Sun_Jan_20_061943_EST_2013,2,0,0,0,0,0,0,0,0,2
Thu_Jun_27_152224_EDT_2013,8,0,0,0,0,0,0,0,0,8
Wed_Jul_13_123715_EDT_2016,3,0,0,0,0,0,0,0,0,3
Thu_Jan_03_114708_EST_2013,3,0,0,0,0,0,0,0,0,3
Fri_Jul_05_092937_EDT_2013,0,0,0,2,0,0,0,0,0,2
Fri_Jul_05_092937_EDT_2013,0,0,2,0,0,0,0,0,0,2
Sun_Feb_16_162329_EST_2014,2,0,0,0,0,0,0,0,0,2
Sun_Feb_16_162329_EST_2014,2,0,0,0,0,0,0,0,0,2
Mon_Dec_10_122500_EST_2012,0,0,0,0,0,0,0,0,2,2
